artifact_id,family,latent_level,strictness_index,formal_truth,immediate_margin,immediate_margin_hex,rts_margin,rts_margin_hex
D3T-A-L1-I11,coverage,1,5,0,-29.25,-0x1.d400000000000p+4,-22.812499348539859,-0x1.6cffff5120000p+4
D3T-A-L1-I11,coverage,1,6,0,-28.75,-0x1.cc00000000000p+4,-22.562499275431037,-0x1.68ffff3d80000p+4
D3T-A-L1-I11,coverage,1,7,0,-28.75,-0x1.cc00000000000p+4,-22.437499740161002,-0x1.66ffffba40000p+4
D3T-A-L1-I11,coverage,1,8,0,-28.375,-0x1.c600000000000p+4,-22.25000016624108,-0x1.6400002ca0000p+4
D3T-A-L2-I00,coverage,2,0,1,-24.5,-0x1.8800000000000p+4,-21.499999795109034,-0x1.57ffffc900000p+4
D3T-A-L2-I00,coverage,2,1,1,32,0x1.0000000000000p+5,21.749999698717147,0x1.5bffffaf20000p+4
D3T-A-L2-I00,coverage,2,2,1,24.5,0x1.8800000000000p+4,21.062499507330358,0x1.50ffff7bc0000p+4
D3T-A-L2-I00,coverage,2,3,0,-11.75,-0x1.7800000000000p+3,-21.624999865423888,-0x1.59ffffdbe0000p+4
D3T-A-L2-I00,coverage,2,4,0,-25,-0x1.9000000000000p+4,-22.937500749132596,-0x1.6f0000c918000p+4
D3T-A-L2-I00,coverage,2,5,0,-27.375,-0x1.b600000000000p+4,-21.687499694526196,-0x1.5affffae00000p+4
D3T-A-L2-I00,coverage,2,6,0,-28.375,-0x1.c600000000000p+4,-22.062500667059794,-0x1.610000b310000p+4
D3T-A-L2-I00,coverage,2,7,0,-28,-0x1.c000000000000p+4,-21.062499612569809,-0x1.50ffff9800000p+4
D3T-A-L2-I00,coverage,2,8,0,-28.25,-0x1.c400000000000p+4,-22.874999741557986,-0x1.6dffffbaa0000p+4
D3T-A-L2-I01,coverage,2,0,1,-25.375,-0x1.9600000000000p+4,-21.437499450519681,-0x1.56ffff6c80000p+4
D3T-A-L2-I01,coverage,2,1,1,32.75,0x1.0600000000000p+5,21.500000350177288,0x1.5800005e00000p+4
D3T-A-L2-I01,coverage,2,2,1,-28,-0x1.c000000000000p+4,20.6249994863756,0x1.49ffff7620000p+4
D3T-A-L2-I01,coverage,2,3,0,-29.25,-0x1.d400000000000p+4,-22.062499492662027,-0x1.60ffff77d0000p+4
D3T-A-L2-I01,coverage,2,4,0,-29.5,-0x1.d800000000000p+4,-22.187499791383743,-0x1.62ffffc800000p+4
D3T-A-L2-I01,coverage,2,5,0,-29.875,-0x1.de00000000000p+4,-22.437499751336873,-0x1.66ffffbd40000p+4
D3T-A-L2-I01,coverage,2,6,0,-29.875,-0x1.de00000000000p+4,-21.937500805128366,-0x1.5f0000d820000p+4
D3T-A-L2-I01,coverage,2,7,0,-29.75,-0x1.dc00000000000p+4,-22.499999607214704,-0x1.67ffff9690000p+4
D3T-A-L2-I01,coverage,2,8,0,-29.25,-0x1.d400000000000p+4,-21.562500895000994,-0x1.590000f040000p+4
D3T-A-L2-I02,coverage,2,0,1,-25.625,-0x1.9a00000000000p+4,-22.249999857624061,-0x1.63ffffd9c8000p+4
D3T-A-L2-I02,coverage,2,1,1,33.125,0x1.0900000000000p+5,22.875000764266588,0x1.6e0000cd28000p+4
D3T-A-L2-I02,coverage,2,2,1,1,0x1.0000000000000p+0,18.874999121995643,0x1.2dffff1450000p+4
D3T-A-L2-I02,coverage,2,3,0,-27.125,-0x1.b200000000000p+4,-22.062500710890163,-0x1.610000bed4000p+4
D3T-A-L2-I02,coverage,2,4,0,-28.375,-0x1.c600000000000p+4,-22.500000609084964,-0x1.680000a380000p+4
D3T-A-L2-I02,coverage,2,5,0,-28.75,-0x1.cc00000000000p+4,-22.249999609950464,-0x1.63ffff974c000p+4
D3T-A-L2-I02,coverage,2,6,0,-28.5,-0x1.c800000000000p+4,-21.375000428408384,-0x1.5600007300000p+4
D3T-A-L2-I02,coverage,2,7,0,-29,-0x1.d000000000000p+4,-21.562499201158062,-0x1.58ffff2990000p+4
D3T-A-L2-I02,coverage,2,8,0,-28.25,-0x1.c400000000000p+4,-21.875000599771738,-0x1.5e0000a100000p+4
D3T-A-L2-I03,coverage,2,0,1,-26,-0x1.a000000000000p+4,15.374999762432708,0x1.ebffff8075000p+3
D3T-A-L2-I03,coverage,2,1,1,34,0x1.1000000000000p+5,23.499999441264663,0x1.77ffff6a04000p+4
D3T-A-L2-I03,coverage,2,2,1,29.125,0x1.d200000000000p+4,21.749999363906682,0x1.5bffff5540000p+4
D3T-A-L2-I03,coverage,2,3,0,-14,-0x1.c000000000000p+3,-21.624999989755452,-0x1.59fffffd40000p+4
D3T-A-L2-I03,coverage,2,4,0,-26.25,-0x1.a400000000000p+4,-21.999999347375706,-0x1.5fffff50d0000p+4
D3T-A-L2-I03,coverage,2,5,0,-28.125,-0x1.c200000000000p+4,-21.687499998603016,-0x1.5affffffa0000p+4
D3T-A-L2-I03,coverage,2,6,0,-29.375,-0x1.d600000000000p+4,-21.875000108731911,-0x1.5e00001d30000p+4
D3T-A-L2-I03,coverage,2,7,0,-29.5,-0x1.d800000000000p+4,-22.124999763444066,-0x1.61ffffc080000p+4
D3T-A-L2-I03,coverage,2,8,0,-28.5,-0x1.c800000000000p+4,-22.249999435385689,-0x1.63ffff6870000p+4
D3T-A-L2-I04,coverage,2,0,1,-25.75,-0x1.9c00000000000p+4,-20.500000590458512,-0x1.4800009e80000p+4
D3T-A-L2-I04,coverage,2,1,1,33.75,0x1.0e00000000000p+5,22.18750005797483,0x1.6300000f90000p+4
D3T-A-L2-I04,coverage,2,2,1,28.5,0x1.c800000000000p+4,19.937500128755346,0x1.3f00002290000p+4
D3T-A-L2-I04,coverage,2,3,0,5,0x1.4000000000000p+2,-22.562500227126293,-0x1.6900003cf8000p+4
D3T-A-L2-I04,coverage,2,4,0,-22.5,-0x1.6800000000000p+4,-21.18750074878335,-0x1.530000c900000p+4
D3T-A-L2-I04,coverage,2,5,0,-26.75,-0x1.ac00000000000p+4,-21.562500403262675,-0x1.5900006c40000p+4
D3T-A-L2-I04,coverage,2,6,0,-27.75,-0x1.bc00000000000p+4,-22.125000422354788,-0x1.6200007160000p+4
D3T-A-L2-I04,coverage,2,7,0,-28.75,-0x1.cc00000000000p+4,-22.812500366242602,-0x1.6d00006250000p+4
D3T-A-L2-I04,coverage,2,8,0,-28.375,-0x1.c600000000000p+4,-21.375000704079866,-0x1.560000bd00000p+4
D3T-A-L2-I05,coverage,2,0,1,-25.125,-0x1.9200000000000p+4,-21.687499552033842,-0x1.5affff87c0000p+4
D3T-A-L2-I05,coverage,2,1,1,32.625,0x1.0500000000000p+5,21.687500081490725,0x1.5b000015e0000p+4
D3T-A-L2-I05,coverage,2,2,1,8,0x1.0000000000000p+3,21.437500345986336,0x1.5700005ce0000p+4
D3T-A-L2-I05,coverage,2,3,0,-26.25,-0x1.a400000000000p+4,-21.937499117804691,-0x1.5effff1330000p+4
D3T-A-L2-I05,coverage,2,4,0,-28.5,-0x1.c800000000000p+4,-22.124999303370714,-0x1.61ffff4500000p+4
D3T-A-L2-I05,coverage,2,5,0,-29.25,-0x1.d400000000000p+4,-22.125000908970833,-0x1.620000f400000p+4
D3T-A-L2-I05,coverage,2,6,0,-29,-0x1.d000000000000p+4,-21.437499669380486,-0x1.56ffffa740000p+4
D3T-A-L2-I05,coverage,2,7,0,-29.5,-0x1.d800000000000p+4,-22.437939863651991,-0x1.6701cd3b00000p+4
D3T-A-L2-I05,coverage,2,8,0,-28.75,-0x1.cc00000000000p+4,-21.812499057501554,-0x1.5cffff0300000p+4
D3T-A-L2-I06,coverage,2,0,1,-25.5,-0x1.9800000000000p+4,-21.812500379048288,-0x1.5d000065c0000p+4
D3T-A-L2-I06,coverage,2,1,1,32.25,0x1.0200000000000p+5,21.062500609084964,0x1.510000a380000p+4
D3T-A-L2-I06,coverage,2,2,1,-22.25,-0x1.6400000000000p+4,21.187500616535544,0x1.530000a580000p+4
D3T-A-L2-I06,coverage,2,3,0,-26.875,-0x1.ae00000000000p+4,-22.062500422354788,-0x1.6100007160000p+4
D3T-A-L2-I06,coverage,2,4,0,-27.25,-0x1.b400000000000p+4,-21.437499227002263,-0x1.56ffff3080000p+4
D3T-A-L2-I06,coverage,2,5,0,-27.875,-0x1.be00000000000p+4,-22.625000597650796,-0x1.6a0000a06e400p+4
D3T-A-L2-I06,coverage,2,6,0,-26.875,-0x1.ae00000000000p+4,-21.68750093691051,-0x1.5b0000fb80000p+4
D3T-A-L2-I06,coverage,2,7,0,-28.625,-0x1.ca00000000000p+4,-21.562500830274075,-0x1.590000dee0000p+4
D3T-A-L2-I06,coverage,2,8,0,-28.625,-0x1.ca00000000000p+4,-21.312500855885446,-0x1.550000e5c0000p+4
D3T-A-L2-I07,coverage,2,0,1,-24.75,-0x1.8c00000000000p+4,-21.187499559309799,-0x1.52ffff89b4000p+4
D3T-A-L2-I07,coverage,2,1,1,32.625,0x1.0500000000000p+5,21.312500290572643,0x1.5500004e00000p+4
D3T-A-L2-I07,coverage,2,2,1,20.375,0x1.4600000000000p+4,20.25000008684583,0x1.4400001750000p+4
D3T-A-L2-I07,coverage,2,3,0,-12.25,-0x1.8800000000000p+3,-22.500000015832484,-0x1.6800000440000p+4
D3T-A-L2-I07,coverage,2,4,0,-25,-0x1.9000000000000p+4,-21.937499102205038,-0x1.5effff0f00000p+4
D3T-A-L2-I07,coverage,2,5,0,-25.875,-0x1.9e00000000000p+4,-21.687499765306711,-0x1.5affffc100000p+4
D3T-A-L2-I07,coverage,2,6,0,-26,-0x1.a000000000000p+4,-21.812500014901161,-0x1.5d00000400000p+4
D3T-A-L2-I07,coverage,2,7,0,-27.5,-0x1.b800000000000p+4,-21.999999432358891,-0x1.5fffff67a0000p+4
D3T-A-L2-I07,coverage,2,8,0,-27.375,-0x1.b600000000000p+4,-22.124999541323632,-0x1.61ffff84e0000p+4
D3T-A-L2-I08,coverage,2,0,1,-26.375,-0x1.a600000000000p+4,-20.750000029802322,-0x1.4c00000800000p+4
D3T-A-L2-I08,coverage,2,1,1,33,0x1.0800000000000p+5,21.31250065844506,0x1.550000b0c0000p+4
D3T-A-L2-I08,coverage,2,2,1,-0.5,-0x1.0000000000000p-1,21.374999922700226,0x1.55ffffeb40000p+4
D3T-A-L2-I08,coverage,2,3,0,-24.5,-0x1.8800000000000p+4,-21.50000013038516,-0x1.5800002300000p+4
D3T-A-L2-I08,coverage,2,4,0,-27.625,-0x1.ba00000000000p+4,-21.562500942498446,-0x1.590000fd00000p+4
D3T-A-L2-I08,coverage,2,5,0,-28.125,-0x1.c200000000000p+4,-22.93749931443017,-0x1.6effff47f8000p+4
D3T-A-L2-I08,coverage,2,6,0,-28.5,-0x1.c800000000000p+4,-21.687500395346433,-0x1.5b00006a20000p+4
D3T-A-L2-I08,coverage,2,7,0,-29.75,-0x1.dc00000000000p+4,-21.812499770894647,-0x1.5cffffc280000p+4
D3T-A-L2-I08,coverage,2,8,0,-29.125,-0x1.d200000000000p+4,-20.937499676831067,-0x1.4effffa940000p+4
D3T-A-L2-I09,coverage,2,0,1,-26.25,-0x1.a400000000000p+4,-20.56249924749136,-0x1.48ffff3600000p+4
D3T-A-L2-I09,coverage,2,1,1,33.625,0x1.0d00000000000p+5,23.43750073807314,0x1.770000c620000p+4
D3T-A-L2-I09,coverage,2,2,1,30.625,0x1.ea00000000000p+4,21.374999947613105,0x1.55fffff1f0000p+4
D3T-A-L2-I09,coverage,2,3,0,2.75,0x1.6000000000000p+1,-22.062499760184437,-0x1.60ffffbfa0000p+4
D3T-A-L2-I09,coverage,2,4,0,-23.125,-0x1.7200000000000p+4,-22.937500733882189,-0x1.6f0000c500000p+4
D3T-A-L2-I09,coverage,2,5,0,-26.875,-0x1.ae00000000000p+4,-22.375000344822183,-0x1.6600005c90000p+4
D3T-A-L2-I09,coverage,2,6,0,-28.125,-0x1.c200000000000p+4,-21.687500339001417,-0x1.5b00005b00000p+4
D3T-A-L2-I09,coverage,2,7,0,-28.625,-0x1.ca00000000000p+4,-21.750000110827386,-0x1.5c00001dc0000p+4
D3T-A-L2-I09,coverage,2,8,0,-28.375,-0x1.c600000000000p+4,-21.874999638646841,-0x1.5dffff9f00000p+4
D3T-A-L2-I10,coverage,2,0,1,-26.875,-0x1.ae00000000000p+4,-22.062500676140189,-0x1.610000b580000p+4
D3T-A-L2-I10,coverage,2,1,1,33.5,0x1.0c00000000000p+5,21.187499223276973,0x1.52ffff2f80000p+4
D3T-A-L2-I10,coverage,2,2,1,28.125,0x1.c200000000000p+4,22.062499213963747,0x1.60ffff2d00000p+4
D3T-A-L2-I10,coverage,2,3,0,-17.875,-0x1.1e00000000000p+4,-21.812500067986548,-0x1.5d00001240000p+4
D3T-A-L2-I10,coverage,2,4,0,-25.25,-0x1.9400000000000p+4,-22.500000899424776,-0x1.680000f170000p+4
D3T-A-L2-I10,coverage,2,5,0,-26.875,-0x1.ae00000000000p+4,-21.999999365303665,-0x1.5fffff55a0000p+4
D3T-A-L2-I10,coverage,2,6,0,-28.25,-0x1.c400000000000p+4,-22.125000105705112,-0x1.6200001c60000p+4
D3T-A-L2-I10,coverage,2,7,0,-28.625,-0x1.ca00000000000p+4,-21.187499241437763,-0x1.52ffff3460000p+4
D3T-A-L2-I10,coverage,2,8,0,-28.5,-0x1.c800000000000p+4,-22.000000082887709,-0x1.6000001640000p+4
D3T-A-L2-I11,coverage,2,0,1,-25,-0x1.9000000000000p+4,-21.499999508261681,-0x1.57ffff7c00000p+4
D3T-A-L2-I11,coverage,2,1,1,33.125,0x1.0900000000000p+5,21.68749916786328,0x1.5affff20a0000p+4
D3T-A-L2-I11,coverage,2,2,1,24.75,0x1.8c00000000000p+4,21.437499875668436,0x1.56ffffdea0000p+4
D3T-A-L2-I11,coverage,2,3,0,-11.25,-0x1.6800000000000p+3,-21.812499549239874,-0x1.5cffff8700000p+4
D3T-A-L2-I11,coverage,2,4,0,-26.125,-0x1.a200000000000p+4,-21.625000074505806,-0x1.5a00001400000p+4
D3T-A-L2-I11,coverage,2,5,0,-29.125,-0x1.d200000000000p+4,-21.312499171122909,-0x1.54ffff2180000p+4
D3T-A-L2-I11,coverage,2,6,0,-28.5,-0x1.c800000000000p+4,-21.687499475898221,-0x1.5affff7350000p+4
D3T-A-L2-I11,coverage,2,7,0,-29.25,-0x1.d400000000000p+4,-22.187499073334038,-0x1.62ffff0740000p+4
D3T-A-L2-I11,coverage,2,8,0,-28.75,-0x1.cc00000000000p+4,-21.437500506639481,-0x1.5700008800000p+4
D3T-A-L3-I00,coverage,3,0,1,-25.75,-0x1.9c00000000000p+4,-20.687500239349902,-0x1.4b00004040000p+4
D3T-A-L3-I00,coverage,3,1,1,34,0x1.1000000000000p+5,21.625000450760126,0x1.5a00007900000p+4
D3T-A-L3-I00,coverage,3,2,1,30.375,0x1.e600000000000p+4,21.500000137835741,0x1.5800002500000p+4
D3T-A-L3-I00,coverage,3,3,1,13,0x1.a000000000000p+3,21.875000349245965,0x1.5e00005dc0000p+4
D3T-A-L3-I00,coverage,3,4,0,-20.125,-0x1.4200000000000p+4,-22.187499694991857,-0x1.62ffffae20000p+4
D3T-A-L3-I00,coverage,3,5,0,-25.125,-0x1.9200000000000p+4,-22.124999619089067,-0x1.61ffff99c0000p+4
D3T-A-L3-I00,coverage,3,6,0,-27.25,-0x1.b400000000000p+4,-21.375000225845724,-0x1.5600003ca0000p+4
D3T-A-L3-I00,coverage,3,7,0,-27.5,-0x1.b800000000000p+4,-21.249999952502549,-0x1.53fffff340000p+4
D3T-A-L3-I00,coverage,3,8,0,-27.5,-0x1.b800000000000p+4,-21.312500139698386,-0x1.5500002580000p+4
D3T-A-L3-I01,coverage,3,0,1,-27,-0x1.b000000000000p+4,-20.624999761581421,-0x1.49ffffc000000p+4
D3T-A-L3-I01,coverage,3,1,1,33.5,0x1.0c00000000000p+5,21.93750043772161,0x1.5f00007580000p+4
D3T-A-L3-I01,coverage,3,2,1,29.375,0x1.d600000000000p+4,21.062500837491825,0x1.510000e0d0000p+4
D3T-A-L3-I01,coverage,3,3,1,12.75,0x1.9800000000000p+3,20.43750030384399,0x1.4700005190000p+4
D3T-A-L3-I01,coverage,3,4,0,-17.25,-0x1.1400000000000p+4,-21.999999532941729,-0x1.5fffff82a0000p+4
D3T-A-L3-I01,coverage,3,5,0,-26,-0x1.a000000000000p+4,-21.187500790809281,-0x1.530000d448000p+4
D3T-A-L3-I01,coverage,3,6,0,-25.5,-0x1.9800000000000p+4,-20.749999735737219,-0x1.4bffffb910000p+4
D3T-A-L3-I01,coverage,3,7,0,-27.5,-0x1.b800000000000p+4,-21.43750064400956,-0x1.570000ace0000p+4
D3T-A-L3-I01,coverage,3,8,0,-27.5,-0x1.b800000000000p+4,-21.312500432133675,-0x1.5500007400000p+4
D3T-A-L3-I02,coverage,3,0,1,-28.625,-0x1.ca00000000000p+4,-22.437499860301614,-0x1.66ffffda80000p+4
D3T-A-L3-I02,coverage,3,1,1,34,0x1.1000000000000p+5,21.687499843072146,0x1.5affffd5e0000p+4
D3T-A-L3-I02,coverage,3,2,1,31.75,0x1.fc00000000000p+4,20.875000583007932,0x1.4e00009c80000p+4
D3T-A-L3-I02,coverage,3,3,1,28.125,0x1.c200000000000p+4,20.875000935979187,0x1.4e0000fb40000p+4
D3T-A-L3-I02,coverage,3,4,0,20.5,0x1.4800000000000p+4,-21.999999559950083,-0x1.5fffff89e0000p+4
D3T-A-L3-I02,coverage,3,5,0,-10.25,-0x1.4800000000000p+3,-22.00000028219074,-0x1.6000004bc0000p+4
D3T-A-L3-I02,coverage,3,6,0,-24.875,-0x1.8e00000000000p+4,-22.374999258085154,-0x1.65ffff38d8000p+4
D3T-A-L3-I02,coverage,3,7,0,-25.875,-0x1.9e00000000000p+4,-22.624999894760549,-0x1.69ffffe3c0000p+4
D3T-A-L3-I02,coverage,3,8,0,-26.125,-0x1.a200000000000p+4,-21.312500653788447,-0x1.550000af80000p+4
D3T-A-L3-I03,coverage,3,0,1,-24,-0x1.8000000000000p+4,-22.687500200234354,-0x1.6b000035c0000p+4
D3T-A-L3-I03,coverage,3,1,1,32.125,0x1.0100000000000p+5,21.250000016763806,0x1.5400000480000p+4
D3T-A-L3-I03,coverage,3,2,1,10,0x1.4000000000000p+3,20.375000293366611,0x1.4600004ec0000p+4
D3T-A-L3-I03,coverage,3,3,1,-19.75,-0x1.3c00000000000p+4,20.624999598134309,0x1.49ffff9420000p+4
D3T-A-L3-I03,coverage,3,4,0,-26.875,-0x1.ae00000000000p+4,-22.750000039348379,-0x1.6c00000a90000p+4
D3T-A-L3-I03,coverage,3,5,0,-28.125,-0x1.c200000000000p+4,-21.937499358784407,-0x1.5effff53e0000p+4
D3T-A-L3-I03,coverage,3,6,0,-28.375,-0x1.c600000000000p+4,-21.374999303370714,-0x1.55ffff4500000p+4
D3T-A-L3-I03,coverage,3,7,0,-28.5,-0x1.c800000000000p+4,-21.437500722240657,-0x1.570000c1e0000p+4
D3T-A-L3-I03,coverage,3,8,0,-28,-0x1.c000000000000p+4,-21.937499252147973,-0x1.5effff3740000p+4
D3T-A-L3-I04,coverage,3,0,1,-24.625,-0x1.8a00000000000p+4,-23.000000746455044,-0x1.700000c860000p+4
D3T-A-L3-I04,coverage,3,1,1,33.25,0x1.0a00000000000p+5,22.562499338760972,0x1.68ffff4e80000p+4
D3T-A-L3-I04,coverage,3,2,1,27.75,0x1.bc00000000000p+4,22.625000733532943,0x1.6a0000c4e8000p+4
D3T-A-L3-I04,coverage,3,3,1,4.75,0x1.3000000000000p+2,20.937499605352059,0x1.4effff9610000p+4
D3T-A-L3-I04,coverage,3,4,0,-21.125,-0x1.5200000000000p+4,-21.749999234918505,-0x1.5bffff32a0000p+4
D3T-A-L3-I04,coverage,3,5,0,-26,-0x1.a000000000000p+4,-22.062499371764716,-0x1.60ffff575c000p+4
D3T-A-L3-I04,coverage,3,6,0,-27.25,-0x1.b400000000000p+4,-22.37499988777563,-0x1.65ffffe1e0000p+4
D3T-A-L3-I04,coverage,3,7,0,-27.5,-0x1.b800000000000p+4,-21.812500891974196,-0x1.5d0000ef70000p+4
D3T-A-L3-I04,coverage,3,8,0,-28,-0x1.c000000000000p+4,-22.250000881496817,-0x1.640000eca0000p+4
D3T-A-L3-I05,coverage,3,0,1,-26.875,-0x1.ae00000000000p+4,-19.87500090803951,-0x1.3e0000f3c0000p+4
D3T-A-L3-I05,coverage,3,1,1,33.75,0x1.0e00000000000p+5,20.874999563209713,0x1.4dffff8ac0000p+4
D3T-A-L3-I05,coverage,3,2,1,-18,-0x1.2000000000000p+4,20.312500290106982,0x1.4500004de0000p+4
D3T-A-L3-I05,coverage,3,3,1,-26.75,-0x1.ac00000000000p+4,19.874999065184966,0x1.3dffff0510000p+4
D3T-A-L3-I05,coverage,3,4,0,-28.75,-0x1.cc00000000000p+4,-20.750000163447112,-0x1.4c00002be0000p+4
D3T-A-L3-I05,coverage,3,5,0,-28.625,-0x1.ca00000000000p+4,-21.687500463798642,-0x1.5b00007c80000p+4
D3T-A-L3-I05,coverage,3,6,0,-28.625,-0x1.ca00000000000p+4,-22.06249948986806,-0x1.60ffff7710000p+4
D3T-A-L3-I05,coverage,3,7,0,-29.625,-0x1.da00000000000p+4,-21.625000946689397,-0x1.5a0000fe20000p+4
D3T-A-L3-I05,coverage,3,8,0,-28.75,-0x1.cc00000000000p+4,-21.437499941326678,-0x1.56fffff040000p+4
D3T-A-L3-I06,coverage,3,0,1,-25.625,-0x1.9a00000000000p+4,-19.500000447966158,-0x1.3800007840000p+4
D3T-A-L3-I06,coverage,3,1,1,33.375,0x1.0b00000000000p+5,22.187499662395567,0x1.62ffffa560000p+4
D3T-A-L3-I06,coverage,3,2,1,26,0x1.a000000000000p+4,21.687499800696969,0x1.5affffca80000p+4
D3T-A-L3-I06,coverage,3,3,1,-2.5,-0x1.4000000000000p+1,23.37500077963341,0x1.760000d148000p+4
D3T-A-L3-I06,coverage,3,4,0,-25.75,-0x1.9c00000000000p+4,-22.000000817002729,-0x1.600000db50000p+4
D3T-A-L3-I06,coverage,3,5,0,-27.125,-0x1.b200000000000p+4,-22.562499347608536,-0x1.68ffff50e0000p+4
D3T-A-L3-I06,coverage,3,6,0,-27.75,-0x1.bc00000000000p+4,-21.312499997904524,-0x1.54ffffff70000p+4
D3T-A-L3-I06,coverage,3,7,0,-28.25,-0x1.c400000000000p+4,-20.99999988777563,-0x1.4fffffe1e0000p+4
D3T-A-L3-I06,coverage,3,8,0,-27.5,-0x1.b800000000000p+4,-21.375000227708369,-0x1.5600003d20000p+4
D3T-A-L3-I07,coverage,3,0,1,-19.125,-0x1.3200000000000p+4,-21.249999588355422,-0x1.53ffff9180000p+4
D3T-A-L3-I07,coverage,3,1,1,33.625,0x1.0d00000000000p+5,23.68750009057112,0x1.7b00001850000p+4
D3T-A-L3-I07,coverage,3,2,1,19.5,0x1.3800000000000p+4,21.500000101048499,0x1.5800001b20000p+4
D3T-A-L3-I07,coverage,3,3,1,-20.5,-0x1.4800000000000p+4,21.062499369028956,0x1.50ffff56a0000p+4
D3T-A-L3-I07,coverage,3,4,0,-26.25,-0x1.a400000000000p+4,-22.687500881496817,-0x1.6b0000eca0000p+4
D3T-A-L3-I07,coverage,3,5,0,-27.625,-0x1.ba00000000000p+4,-21.56250046286732,-0x1.5900007c40000p+4
D3T-A-L3-I07,coverage,3,6,0,-28.25,-0x1.c400000000000p+4,-22.625000941159669,-0x1.6a0000fca4000p+4
D3T-A-L3-I07,coverage,3,7,0,-28.5,-0x1.c800000000000p+4,-21.812500918284059,-0x1.5d0000f680000p+4
D3T-A-L3-I07,coverage,3,8,0,-28.125,-0x1.c200000000000p+4,-21.562499680556357,-0x1.58ffffaa40000p+4
D3T-A-L3-I08,coverage,3,0,1,-25.25,-0x1.9400000000000p+4,-21.187499552965164,-0x1.52ffff8800000p+4
D3T-A-L3-I08,coverage,3,1,1,33.25,0x1.0a00000000000p+5,21.874999234918505,0x1.5dffff32a0000p+4
D3T-A-L3-I08,coverage,3,2,1,29.5,0x1.d800000000000p+4,20.687500291038305,0x1.4b00004e20000p+4
D3T-A-L3-I08,coverage,3,3,1,6.25,0x1.9000000000000p+2,20.749999098479748,0x1.4bffff0e00000p+4
D3T-A-L3-I08,coverage,3,4,0,-17.375,-0x1.1600000000000p+4,-21.562500482425094,-0x1.5900008180000p+4
D3T-A-L3-I08,coverage,3,5,0,-24.125,-0x1.8200000000000p+4,-21.250000422820449,-0x1.5400007180000p+4
D3T-A-L3-I08,coverage,3,6,0,-27.125,-0x1.b200000000000p+4,-21.624999133171514,-0x1.59ffff1750000p+4
D3T-A-L3-I08,coverage,3,7,0,-27.375,-0x1.b600000000000p+4,-21.812499256804585,-0x1.5cffff3880000p+4
D3T-A-L3-I08,coverage,3,8,0,-27.25,-0x1.b400000000000p+4,-21.312499958090484,-0x1.54fffff4c0000p+4
D3T-A-L3-I09,coverage,3,0,1,-26,-0x1.a000000000000p+4,14.999999535735697,0x1.dfffff06c0000p+3
D3T-A-L3-I09,coverage,3,1,1,34.25,0x1.1200000000000p+5,21.937499209307134,0x1.5effff2bc0000p+4
D3T-A-L3-I09,coverage,3,2,1,27.75,0x1.bc00000000000p+4,21.500000116531737,0x1.5800001f48000p+4
D3T-A-L3-I09,coverage,3,3,1,5.5,0x1.6000000000000p+2,21.562499263789505,0x1.58ffff3a60000p+4
D3T-A-L3-I09,coverage,3,4,0,-19,-0x1.3000000000000p+4,-22.062500497791916,-0x1.61000085a0000p+4
D3T-A-L3-I09,coverage,3,5,0,-26.75,-0x1.ac00000000000p+4,-22.062499836785719,-0x1.60ffffd430000p+4
D3T-A-L3-I09,coverage,3,6,0,-28.75,-0x1.cc00000000000p+4,-22.937499397259671,-0x1.6effff5e34000p+4
D3T-A-L3-I09,coverage,3,7,0,-29,-0x1.d000000000000p+4,-22.437499677529559,-0x1.66ffffa970000p+4
D3T-A-L3-I09,coverage,3,8,0,-28.5,-0x1.c800000000000p+4,-21.812500106636435,-0x1.5d00001ca0000p+4
D3T-A-L3-I10,coverage,3,0,1,-28.125,-0x1.c200000000000p+4,-20.999999931082129,-0x1.4fffffed80000p+4
D3T-A-L3-I10,coverage,3,1,1,33.375,0x1.0b00000000000p+5,21.812500160187483,0x1.5d00002b00000p+4
D3T-A-L3-I10,coverage,3,2,1,32,0x1.0000000000000p+5,20.500000791391358,0x1.480000d470000p+4
D3T-A-L3-I10,coverage,3,3,1,27.125,0x1.b200000000000p+4,20.249999793246388,0x1.43ffffc880000p+4
D3T-A-L3-I10,coverage,3,4,0,7.25,0x1.d000000000000p+2,-21.500000503845513,-0x1.5800008740000p+4
D3T-A-L3-I10,coverage,3,5,0,-11.25,-0x1.6800000000000p+3,-22.374999446445145,-0x1.65ffff6b68000p+4
D3T-A-L3-I10,coverage,3,6,0,-21.25,-0x1.5400000000000p+4,-21.812499682884663,-0x1.5cffffaae0000p+4
D3T-A-L3-I10,coverage,3,7,0,-21.75,-0x1.5c00000000000p+4,-21.812499174615368,-0x1.5cffff2270000p+4
D3T-A-L3-I10,coverage,3,8,0,-25.5,-0x1.9800000000000p+4,-20.875000052154064,-0x1.4e00000e00000p+4
D3T-A-L3-I11,coverage,3,0,1,-26.125,-0x1.a200000000000p+4,-21.874999850988388,-0x1.5dffffd800000p+4
D3T-A-L3-I11,coverage,3,1,1,33.25,0x1.0a00000000000p+5,21.81250018440187,0x1.5d00003180000p+4
D3T-A-L3-I11,coverage,3,2,1,30.5,0x1.e800000000000p+4,21.812500422587618,0x1.5d00007170000p+4
D3T-A-L3-I11,coverage,3,3,1,22.25,0x1.6400000000000p+4,21.062499849591404,0x1.50ffffd7a0000p+4
